"subID","trait","trialTotalT1","selfResp","outgroup","valence","desirability","category","interpersonal","observability","prevalence","clusterName","cluster","outDegree","inDegree","between","eigen","close","efficiency","transitivity","pageRank","Idx","inGsim","outGsim","inOutDiff"
49560,"Clear-headed",16,1,"Not UCR","positive",6.562,1.649,4.222,5.211,4.737,"Knowledgeable",1,29,54,534.857897220578,0.830608365580598,0.0043859649122807,0.694991789819376,0.194828092859242,0.0124472543722336,10,0.319593908372872,0.356686486575638,-0.0370925782027656
49560,"Lenient",17,6,"Not UCR","positive",5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.247611172829795,0.174106788462113,0.073504384367682
49560,"Capable",18,7,"Not UCR","positive",6.25,1.197,4.167,5.105,5.105,"Knowledgeable",1,31,20,171.842091467649,0.361612805722546,0.00396825396825397,0.701433691756272,0.276862745098039,0.00566869409862273,4,0.28807781680566,0.349322571252344,-0.0612447544466837
49560,"Gentle",19,7,"Not UCR","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.262262661863754,0.230540446390166,0.0317222154735879
49560,"Moral",20,7,"Not UCR","positive",6.438,1.586,4.333,4.421,4.526,"Respectful",2,27,41,342.912302645313,0.748606848138984,0.00425531914893617,0.729819563152896,0.257243195785777,0.0120572462315559,77,0.344738441193475,0.300413294500519,0.0443251466929553
49560,"Deep",21,5,"Not UCR","positive",5.438,1.326,3.444,3.947,4,"Knowledgeable",1,16,18,85.1256599128185,0.299829139840094,0.00377358490566038,0.609027777777778,0.28698752228164,0.0052283025257491,26,0.224325980126538,0.257783727097881,-0.0334577469713424
49560,"Innocent",22,6,"Not UCR","positive",5.125,1.7,3.056,4.842,4.316,"Respectful",2,17,32,207.948827837479,0.60919798692766,0.00389105058365759,0.646446078431373,0.21343537414966,0.0116770184214623,65,0.285437063661178,0.260027894559035,0.0254091691021429
49560,"Quick-witted",23,6,"Not UCR","positive",5.75,1.736,5.333,5.474,4.389,"Outgoing",4,13,27,116.264877909061,0.425183804462489,0.00378787878787879,0.637179487179487,0.25,0.0093857628428914,103,0.2492832066105,0.226162180843707,0.0231210257667939
49560,"Humble",24,6,"Not UCR","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.305253219687174,0.261883503268629,0.0433697164185443
49560,"Humorous",25,3,"Not UCR","positive",5.75,1.409,5.222,5.684,5.105,"Outgoing",4,9,14,8.36958038350343,0.209861157581484,0.00340136054421769,0.944444444444444,0.359683794466403,0.00488832024243793,63,0.188799873430046,0.123045569063293,0.0657543043667526
49560,"Purposeful",26,6,"Not UCR","positive",6,1.453,3.944,4.263,4.842,"Knowledgeable",1,28,37,449.47855784533,0.541196078807365,0.00416666666666667,0.698412698412698,0.217307692307692,0.0107428394843968,102,0.272351838130411,0.351268019348708,-0.078916181218297
49560,"Witty",27,5,"Not UCR","positive",5.938,1.9,5.222,5.211,3.684,"Outgoing",4,13,20,66.4219592992291,0.313465938347183,0.0037037037037037,0.777777777777778,0.25,0.00710876507397689,148,0.220998484617479,0.190182950405891,0.0308155342115882
49560,"Mature",28,6,"Not UCR","positive",6.062,1.6,4.444,5.211,4.895,"Level-headed",1,25,26,186.578624767451,0.516147502404439,0.00396825396825397,0.695555555555556,0.258823529411765,0.00691718470863504,75,0.293743872709603,0.329477693092575,-0.0357338203829727
49560,"Stable",29,3,"Not UCR","positive",6.25,1.417,4.222,5.211,5,"Level-headed",1,25,40,245.830769427642,0.695211210825393,0.00416666666666667,0.737777777777778,0.273557692307692,0.0101810170303627,123,0.342886929997778,0.354404482144162,-0.0115175521463831
49560,"Deliberate",30,5,"Not UCR","positive",5.25,1.704,3.889,4.684,4.895,"Knowledgeable",1,21,19,67.3054669534638,0.358538867542965,0.00377358490566038,0.768253968253968,0.303846153846154,0.00520309757968343,27,0.244541070071163,0.330409914244507,-0.085868844173345
49560,"Clean-cut",31,6,"Not UCR","positive",5.562,2.166,2.944,4.842,4.842,"Level-headed",1,3,11,4.80998700253689,0.221821524550868,0.00340136054421769,0.833333333333333,0.428571428571429,0.00385185555356201,9,0.15430806599988,0.157541586488181,-0.00323352048830108
49560,"Unenvious",32,2,"Not UCR","positive",5.625,1.759,4.778,3.684,3.316,"Respectful",2,0,12,0,0.31133559105958,0.00341296928327645,0,0.757575757575758,0.00484889082170123,135,0.172776824237375,0.154295764148461,0.018481060088914
49560,"Friendly",33,7,"Not UCR","positive",6.562,1.944,6.167,5.684,5.526,"Respectful",2,54,20,337.523336288513,0.368501838393266,0.00434782608695652,0.67912881434894,0.253239540910774,0.00590658218413648,46,0.347897423152424,0.287423070071974,0.0604743530804495
49560,"Confident",34,2,"Not UCR","positive",6.5,1.551,4.667,5.632,4.947,"Thoughtful",3,20,16,100.430556818367,0.221801716953096,0.00380228136882129,0.676315789473684,0.255555555555556,0.00406357033086847,17,0.237062045788259,0.275692220177978,-0.0386301743897185
49560,"Faithful",35,2,"Not UCR","positive",5.938,1.298,5.111,4.263,5,"Respectful",2,8,28,68.9089474256226,0.512480804260637,0.00381679389312977,0.660714285714286,0.317460317460317,0.00794510474418062,41,0.277401865039941,0.247997837323632,0.0294040277163097
49560,"Calm",36,5,"Not UCR","positive",6.25,1.453,4.389,5.526,4.947,"Thoughtful",3,35,28,405.691045694558,0.46867151023706,0.00403225806451613,0.700840336134454,0.18484383000512,0.010118780136895,3,0.295455543940972,0.28760071492299,0.00785482901798168
49560,"Delicate",37,7,"Not UCR","positive",5.062,1.562,4.278,4.947,4,"Level-headed",2,9,8,35.7515999446244,0.140218717013895,0.0033112582781457,0.560185185185185,0.220588235294118,0.00497447807143795,28,0.107358939123444,0.108248292851087,-0.000889353727642164
49560,"Refined",38,5,"Not UCR","positive",5.625,1.618,4.444,4.895,3.842,"Level-headed",1,32,23,347.551610759011,0.416818250714664,0.00408163265306122,0.659610215053763,0.255892255892256,0.00909762424788589,107,0.296513180696536,0.307525778236016,-0.0110125975394799
49560,"Smart",39,5,"Not UCR","positive",6.25,1.768,3.722,4.789,4.684,"Knowledgeable",1,38,29,372.924872500604,0.500519787488601,0.0040983606557377,0.615220483641536,0.159656264133876,0.0082465739623561,120,0.279318765536223,0.290874204403364,-0.0115554388671405
49560,"Inventive",40,5,"Not UCR","positive",5.688,1.839,3.444,4.211,3.895,"Knowledgeable",1,19,30,245.413662340514,0.496791705408532,0.00395256916996047,0.532456140350877,0.237244897959184,0.00890502962135988,67,0.259261423630918,0.271950201857638,-0.0126887782267208
49560,"Level-headed",41,5,"Not UCR","positive",6,1.73,3.944,4.737,4.368,"Level-headed",1,56,17,266.185216711998,0.368734471964289,0.00427350427350427,0.661904761904762,0.222602739726027,0.00549205199161717,70,0.311547466280422,0.34116588308681,-0.0296184168063873
49560,"Precise",42,6,"Not UCR","positive",5.625,1.967,3.556,4.789,4.263,"Knowledgeable",1,31,30,342.765073455576,0.552330062971708,0.004,0.687455197132616,0.203825136612022,0.0116020140850899,97,0.278056061289725,0.307767473800364,-0.0297114125106386
49560,"Comfortable",43,3,"Not UCR","positive",6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348411,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.30125071024922,0.247853368905474,0.0533973413437456
49560,"Persevering",44,6,"Not UCR","positive",5.812,1.724,3.556,4.737,4.895,"Knowledgeable",1,32,14,132.459646922014,0.223930975297283,0.00390625,0.651545698924731,0.232850241545894,0.00438246483171956,91,0.253471330453969,0.296770582955234,-0.0432992525012646
49560,"Contemplative",45,6,"Not UCR","positive",5.438,1.944,4.056,4.526,4.474,"Knowledgeable",1,16,5,7.56573127842254,0.0907498258370575,0.003584229390681,0.702777777777778,0.471428571428571,0.00173825718886824,21,0.191573978164334,0.22415382625706,-0.032579848092726
49560,"Foresighted",46,5,"Not UCR","positive",5.938,1.9,3.722,4.053,3.737,"Knowledgeable",1,22,14,47.3087810287856,0.24323909391764,0.00380228136882129,0.717893217893218,0.371428571428571,0.00344782385297445,44,0.232000910047827,0.301814356291467,-0.0698134462436393
49560,"Punctual",47,7,"Not UCR","positive",5.875,1.944,4.5,5.053,4.474,"Knowledgeable",1,20,15,61.5069516247955,0.261067597053955,0.0037593984962406,0.728947368421053,0.327731092436975,0.00412122368344309,101,0.245921819857182,0.299037202886032,-0.0531153830288507
49560,"Unpretentious",48,4,"Not UCR","positive",5.812,1.844,4.444,4.474,4.263,"Thoughtful",3,17,28,124.093685766565,0.500597508607674,0.00393700787401575,0.761029411764706,0.344444444444444,0.0088463860181963,137,0.31029818383515,0.317791262610314,-0.00749307877516409
49560,"Rational",49,6,"Not UCR","positive",5.875,1.667,4.333,5.053,4.684,"Knowledgeable",1,42,29,389.529649203168,0.506565325484418,0.00418410041841004,0.694154084397987,0.222535211267606,0.00824674734797107,105,0.317375504172235,0.353371986099007,-0.0359964819267726
49560,"Reserved",50,6,"Not UCR","positive",4.625,1.59,3.833,5.316,4.368,"Level-headed",1,20,9,70.7284377153017,0.1760860248086,0.0036231884057971,0.710526315789474,0.278325123152709,0.00420768498247037,108,0.206273640065582,0.245520365530698,-0.0392467254651157
49560,"Clever",51,5,"Not UCR","positive",6,1.921,4.278,5.053,4.211,"Thoughtful",3,17,22,97.8796641900356,0.388626817912431,0.00383141762452107,0.736519607843137,0.300944669365722,0.00599907702181784,11,0.272230979342075,0.276280444223967,-0.00404946488189245
49560,"Thoughtful",52,7,"Not UCR","positive",6.312,1.323,5,4.368,4.895,"Thoughtful",3,69,27,518.799930247123,0.574395721853067,0.00454545454545455,0.663540778630293,0.197149122807018,0.00690525008818195,129,0.36070766117523,0.335841517757671,0.0248661434175584
49560,"Sensitive",53,7,"Not UCR","positive",4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.268204875903628,0.206943843826991,0.0612610320766372
49560,"Honest",54,7,"Not UCR","positive",5.938,2.32,5.833,5,4.947,"Respectful",2,23,13,52.6596905077157,0.235155969499749,0.00374531835205993,0.760210803689065,0.284126984126984,0.00365832318464712,60,0.267740936581979,0.217417165743489,0.0503237708384897
49560,"Concise",55,4,"Not UCR","positive",5.375,1.724,4.167,4.368,4.105,"Knowledgeable",1,14,10,24.5038805121093,0.189339627858646,0.00355871886120996,0.756410256410256,0.438405797101449,0.00339097480256303,16,0.195395102899403,0.25951054150587,-0.0641154386064678
49560,"Communicative",56,4,"Not UCR","positive",5.6,1.801,6.056,5.684,5.158,"Outgoing",4,20,13,132.852761457504,0.20883634924032,0.003690036900369,0.664035087719298,0.234848484848485,0.00495894733635368,13,0.2187991555908,0.19684443607092,0.0219547195198798
49560,"Respectable",57,3,"Not UCR","positive",6.188,1.131,5.333,5.316,4.842,"Thoughtful",3,46,26,351.264244315982,0.521046148294945,0.00427350427350427,0.679549114331723,0.238262910798122,0.00686955385707386,109,0.343338444192078,0.329414037117582,0.013924407074496
49560,"Clean",58,7,"Not UCR","positive",6.312,1.805,3.222,5.579,5.105,"Level-headed",1,9,10,46.7361989556466,0.190672870134944,0.00343642611683849,0.689814814814815,0.304093567251462,0.00445880471868123,8,0.152277302838801,0.176690336905612,-0.0244130340668113
49560,"Knowledgeable",59,5,"Not UCR","positive",6.25,1.576,3.778,4.789,4.611,"Knowledgeable",1,56,27,569.864232677544,0.503065069335786,0.00431034482758621,0.657034632034632,0.178372024684102,0.0096179971567981,68,0.316148644684783,0.348322791951248,-0.0321741472664647
49560,"Sophisticated",60,5,"Not UCR","positive",5.5,1.536,4.167,5.368,4.053,"Level-headed",1,11,33,134.41247452084,0.569592200496545,0.00395256916996047,0.739393939393939,0.274841437632135,0.010989201583935,122,0.260007804432187,0.310437872429186,-0.0504300679969986
49560,"Unprejudiced",61,4,"Not UCR","positive",5.5,2.251,4.889,4.316,3.684,"Thoughtful",3,14,15,69.2948762209323,0.259549052384621,0.00367647058823529,0.813186813186813,0.248768472906404,0.00495383476804661,136,0.229430246856785,0.239394071834525,-0.00996382497774004
49560,"Self-controlled",62,6,"Not UCR","positive",6,1.998,3.333,4.789,4.789,"Level-headed",1,52,23,286.896111380732,0.418783012144723,0.00431034482758621,0.652966314731021,0.23027027027027,0.00520553808610247,113,0.315472511423157,0.353668624520908,-0.0381961130977514
49560,"Passionate",63,7,"Not UCR","positive",5.75,1.391,5,5.474,4.684,"Thoughtful",3,29,5,78.1252230296896,0.0835928790648008,0.00378787878787879,0.591748768472906,0.238859180035651,0.00277263532578684,88,0.235115244711191,0.229345596569291,0.00576964814189954
49560,"Untiring",64,3,"Not UCR","positive",5.625,1.741,3.333,3.842,3.368,"Knowledgeable",1,7,15,27.5202583730259,0.213621590259495,0.00359712230215827,0.880952380952381,0.298701298701299,0.00445391459815235,139,0.168134540651363,0.237129215445149,-0.068994674793786
49560,"Cooperative",65,7,"Not UCR","positive",6.562,1.622,5.722,5.211,5.474,"Respectful",2,48,14,177.267727513521,0.283933029698234,0.004149377593361,0.679964539007092,0.27392913802221,0.00396664593901097,22,0.339686811049887,0.27360010779983,0.0660867032500577
49560,"Sociable",66,3,"Not UCR","positive",6.125,1.409,6,5.474,5.579,"Outgoing",4,23,25,262.580215450082,0.390649155721686,0.00386100386100386,0.704545454545454,0.237588652482269,0.00988090268504445,121,0.272417363366243,0.200714412183759,0.0717029511824838
49560,"Industrious",67,4,"Not UCR","positive",5.688,1.625,3.722,4.105,4.158,"Knowledgeable",1,20,18,162.208701726503,0.267276367457907,0.00380228136882129,0.68859649122807,0.251778093883357,0.0054569558343032,64,0.228037459435414,0.28291941863284,-0.0548819591974266
49560,"Self-critical",68,7,"Not UCR","positive",4.5,2.262,3.167,4.105,4.947,"Knowledgeable",1,12,11,37.0941636102678,0.179860134274557,0.00366300366300366,0.303030303030303,0.379446640316206,0.00279409367097313,114,0.196374566107277,0.262147026129047,-0.0657724600217699
49560,"Outgoing",69,5,"Not UCR","positive",5.75,1.48,5.5,5.526,4.947,"Outgoing",4,27,22,307.740371796618,0.320366225468531,0.00384615384615385,0.702279202279202,0.196428571428571,0.00865033270337884,86,0.254322140994417,0.208645933291309,0.0456762077031085
49560,"Composed",70,6,"Not UCR","positive",5.812,1.704,4.611,5.368,5.053,"Level-headed",1,25,14,78.4147241535696,0.250439887182731,0.00378787878787879,0.745,0.311740890688259,0.00404913050753292,15,0.257697488869693,0.294336228897663,-0.0366387400279699
49560,"Flexible",71,7,"Not UCR","positive",5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.301782224342985,0.245246094271984,0.0565361300710009
49560,"Thrifty",72,6,"Not UCR","positive",5.067,1.839,2.944,4.421,4.263,"Knowledgeable",1,5,17,29.6955071688828,0.320559145066182,0.00357142857142857,0.75,0.367965367965368,0.00572681744519254,130,0.194191355557317,0.239011510397582,-0.044820154840265
49560,"Warm",73,7,"Not UCR","positive",6.25,1.176,5.444,5.368,5.105,"Respectful",2,13,48,185.791268833713,1,0.00413223140495868,0.769230769230769,0.33551912568306,0.0175326553413927,142,0.343912457674173,0.261310541601067,0.0826019160731059
49560,"Disciplined",74,5,"Not UCR","positive",5.625,1.6,4.222,5.211,4.842,"Knowledgeable",1,39,19,181.411526482042,0.289616226145735,0.00401606425702811,0.728520017993702,0.252873563218391,0.00557105775477655,32,0.276557953078842,0.347065173638527,-0.0705072205596851
49560,"Original",75,4,"Not UCR","positive",5.938,1.228,4.111,4.316,4.316,"Thoughtful",3,19,15,106.408264081768,0.232496612200901,0.00378787878787879,0.583820662768031,0.244206773618538,0.00404935409793512,85,0.220272761371239,0.223769922327924,-0.00349716095668495
49560,"Scientific",76,4,"Not UCR","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,0.275095010005632,0.32075751883697,-0.0456625088313388
49560,"Constructive",77,5,"Not UCR","positive",5.8,1.435,4.882,4.842,4.737,"Knowledgeable",1,14,9,32.2193376948639,0.151911718908199,0.00359712230215827,0.732600732600733,0.367588932806324,0.00293099367048561,20,0.182109924599342,0.245811636215806,-0.0637017116164631
49560,"Studious",78,6,"Not UCR","positive",5.375,1.829,3.611,4.684,3.684,"Knowledgeable",1,17,24,81.7334372050156,0.380168099996867,0.00389105058365759,0.779411764705882,0.380487804878049,0.00577493132472019,126,0.262489466421183,0.323402036232517,-0.060912569811334
49560,"Considerate",79,7,"Not UCR","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.331076679740264,0.254663778203885,0.0764129015363795
49560,"Tough",80,7,"Not UCR","positive",5.438,0.728,3.944,4.632,4.632,"Knowledgeable",1,8,20,92.852616447181,0.275408073400152,0.00364963503649635,0.678571428571429,0.224867724867725,0.00764545977500523,131,0.173847851868681,0.226660189272329,-0.0528123374036473
49560,"Funny",81,3,"Not UCR","positive",5.812,1.228,5.5,5.632,4.842,"Outgoing",4,18,27,155.450878538361,0.44286306465654,0.00381679389312977,0.730936819172113,0.247474747474747,0.0105079537052584,48,0.267742971643967,0.192620404503028,0.0751225671409393
49560,"Dependable",82,7,"Not UCR","positive",6.125,1.616,5.167,5.263,4.842,"Level-headed",1,30,15,121.23074415365,0.255005314805772,0.00389105058365759,0.697318007662835,0.27979797979798,0.00396175564882987,30,0.288515460810711,0.300941453853968,-0.0124259930432561
49560,"Peaceful",83,6,"Not UCR","positive",6.438,1.057,4.389,5.421,4.895,"Respectful",2,44,25,315.61754184418,0.539824365931929,0.004149377593361,0.680761099365751,0.225063938618926,0.00766040655559382,89,0.340417504127221,0.281115056521313,0.0593024476059077
49560,"Neat",84,7,"Not UCR","positive",5.75,1.873,3.5,5.158,4.474,"Level-headed",1,13,9,32.0784928266783,0.160431961032845,0.00354609929078014,0.641025641025641,0.311688311688312,0.00319177433058689,79,0.167258335251901,0.181119001884726,-0.0138606666328247
